DestinationID,Name,State,Type,Popularity,BestTimeToVisit,Season,PopularityTier,AvgRating,ReviewCount,RatingStd,TextReviewCount,BudgetLevel,CompositeScore
904,Kerala Backwaters,Kerala,Nature,8.574376628395806,Sep-Mar,Year-round,Popular,3.0,1.0,0.0,1.0,Moderate,1.4336672840531712
905,Leh Ladakh,Jammu and Kashmir,Adventure,8.13644498964263,Apr-Jun,Year-round,Emerging,2.5,2.0,2.1213203435596424,2.0,Budget,1.3539930215693607
906,Taj Mahal,Uttar Pradesh,Historical,8.619770095066015,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.4258593102851982
907,Goa Beaches,Goa,Beach,8.06914958687841,Nov-Mar,Year-round,Emerging,3.0,1.0,0.0,1.0,Budget,1.432151602928619
908,Jaipur City,Rajasthan,City,8.452641011322342,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4253579230339672
909,Kerala Backwaters,Kerala,Nature,8.740400669784297,Sep-Mar,Year-round,Popular,3.0,2.0,1.4142135623730951,2.0,Moderate,1.555804888609786
910,Leh Ladakh,Jammu and Kashmir,Adventure,8.569335477200543,Apr-Jun,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0336521605995852
911,Taj Mahal,Uttar Pradesh,Historical,7.685181358142892,Nov-Feb,Year-round,Hidden Gem,3.0,1.0,0.0,1.0,Budget,1.4309996982424125
912,Goa Beaches,Goa,Beach,9.4380138836961,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4283140416510884
913,Jaipur City,Rajasthan,City,7.58801460622224,Oct-Mar,Year-round,Hidden Gem,5.0,1.0,0.0,1.0,Budget,2.2307081979866505
914,Kerala Backwaters,Kerala,Nature,9.285417260653366,Sep-Mar,Year-round,Top Attraction,2.6666666666666665,3.0,1.1547005383792515,3.0,Premium,1.510411226784594
915,Leh Ladakh,Jammu and Kashmir,Adventure,7.85112195819902,Apr-Jun,Year-round,Hidden Gem,3.5,2.0,0.7071067811865476,2.0,Budget,1.75313705247503
916,Taj Mahal,Uttar Pradesh,Historical,9.39676149780104,Nov-Feb,Year-round,Top Attraction,4.0,2.0,1.4142135623730951,2.0,Premium,1.9577739710938362
917,Goa Beaches,Goa,Beach,7.545108072258168,Nov-Mar,Year-round,Hidden Gem,2.0,2.0,1.4142135623730951,2.0,Budget,1.1522190108172075
918,Jaipur City,Rajasthan,City,9.371201913686736,Oct-Mar,Year-round,Top Attraction,2.0,2.0,0.0,2.0,Premium,1.1576972923414932
919,Kerala Backwaters,Kerala,Nature,9.252136618345416,Sep-Mar,Year-round,Top Attraction,5.0,1.0,0.0,1.0,Premium,2.23570056402302
920,Leh Ladakh,Jammu and Kashmir,Adventure,7.584679630283544,Apr-Jun,Year-round,Hidden Gem,3.5,2.0,0.7071067811865476,2.0,Budget,1.7523377254912837
921,Taj Mahal,Uttar Pradesh,Historical,8.685684922550122,Nov-Feb,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.034001208935634
922,Goa Beaches,Goa,Beach,9.298024384615864,Nov-Mar,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8358382273218312
923,Jaipur City,Rajasthan,City,7.821684368681256,Oct-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.423465053106044
924,Kerala Backwaters,Kerala,Nature,8.644015149109247,Sep-Mar,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0338761996153114
925,Leh Ladakh,Jammu and Kashmir,Adventure,7.801125565121017,Apr-Jun,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.423403376695363
926,Taj Mahal,Uttar Pradesh,Historical,8.324741876265339,Nov-Feb,Year-round,Emerging,3.5,2.0,2.1213203435596424,2.0,Budget,1.754557912229229
927,Goa Beaches,Goa,Beach,7.741214133839709,Nov-Mar,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0311677965695027
928,Jaipur City,Rajasthan,City,8.026833743679079,Oct-Mar,Year-round,Hidden Gem,4.0,1.0,0.0,1.0,Budget,1.832024655399021
929,Kerala Backwaters,Kerala,Nature,8.66318905277383,Sep-Mar,Year-round,Popular,2.0,1.0,0.0,1.0,Moderate,1.0339337213263051
930,Leh Ladakh,Jammu and Kashmir,Adventure,8.54331105953082,Apr-Jun,Year-round,Popular,3.5,0.0,,,Moderate,1.4256299331785927
931,Taj Mahal,Uttar Pradesh,Historical,9.309322896703316,Nov-Feb,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6358721228580936
932,Goa Beaches,Goa,Beach,7.936004330312837,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4238080129909387
933,Jaipur City,Rajasthan,City,9.274200565698507,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4278226016970956
934,Kerala Backwaters,Kerala,Nature,7.904577589196294,Sep-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.423713732767589
935,Leh Ladakh,Jammu and Kashmir,Adventure,8.473490132236787,Apr-Jun,Year-round,Emerging,1.0,1.0,0.0,1.0,Budget,0.633364624564694
936,Taj Mahal,Uttar Pradesh,Historical,8.02055897257851,Nov-Feb,Year-round,Hidden Gem,2.5,2.0,0.7071067811865476,2.0,Budget,1.3536453635181684
937,Goa Beaches,Goa,Beach,8.257655225773263,Nov-Mar,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.0327171198453033
938,Jaipur City,Rajasthan,City,9.20608066746193,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.427618242002386
939,Kerala Backwaters,Kerala,Nature,8.40872418732025,Sep-Mar,Year-round,Emerging,3.0,1.0,0.0,1.0,Budget,1.4331703267299445
940,Leh Ladakh,Jammu and Kashmir,Adventure,7.737707489631597,Apr-Jun,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6311572766368785
941,Taj Mahal,Uttar Pradesh,Historical,8.645046758887661,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.4259351402766631
942,Goa Beaches,Goa,Beach,8.702652455921308,Nov-Mar,Year-round,Popular,3.3333333333333335,3.0,1.5275252316519465,3.0,Moderate,1.7753295990370646
943,Jaipur City,Rajasthan,City,9.106183997228763,Oct-Mar,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.83526270615967
944,Kerala Backwaters,Kerala,Nature,9.429650079998778,Sep-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4282889502399965
945,Leh Ladakh,Jammu and Kashmir,Adventure,7.537510610841785,Apr-Jun,Year-round,Hidden Gem,4.5,2.0,0.7071067811865476,2.0,Budget,2.152196218432958
946,Taj Mahal,Uttar Pradesh,Historical,8.012249945176515,Nov-Feb,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0319809040035133
947,Goa Beaches,Goa,Beach,7.619280847171351,Nov-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4228578425415142
948,Jaipur City,Rajasthan,City,7.708772719956032,Oct-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4231263181598681
949,Kerala Backwaters,Kerala,Nature,9.087608839185751,Sep-Mar,Year-round,Top Attraction,5.0,2.0,0.0,2.0,Premium,2.3568465131179903
950,Leh Ladakh,Jammu and Kashmir,Adventure,7.671909274040946,Apr-Jun,Year-round,Hidden Gem,3.0,1.0,0.0,1.0,Budget,1.4309598819901066
951,Taj Mahal,Uttar Pradesh,Historical,8.365692888254666,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.425097078664764
952,Goa Beaches,Goa,Beach,8.123015873320766,Nov-Mar,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.232313201787946
953,Jaipur City,Rajasthan,City,8.321398766693164,Oct-Mar,Year-round,Emerging,2.5,2.0,2.1213203435596424,2.0,Budget,1.3545478829005124
954,Kerala Backwaters,Kerala,Nature,9.192148287990324,Sep-Mar,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6355205990319546
955,Leh Ladakh,Jammu and Kashmir,Adventure,8.10676258457348,Apr-Jun,Year-round,Emerging,4.5,2.0,0.7071067811865476,2.0,Budget,2.153903974354153
956,Taj Mahal,Uttar Pradesh,Historical,9.240773308493525,Nov-Feb,Year-round,Top Attraction,4.0,1.0,0.0,1.0,Premium,1.8356664740934643
957,Goa Beaches,Goa,Beach,9.319617878220548,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4279588536346617
958,Jaipur City,Rajasthan,City,7.932950633090041,Oct-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4237988518992704
959,Kerala Backwaters,Kerala,Nature,9.052548436473314,Sep-Mar,Year-round,Top Attraction,2.0,1.0,0.0,1.0,Premium,1.0351017994774037
960,Leh Ladakh,Jammu and Kashmir,Adventure,8.925500312367074,Apr-Jun,Year-round,Popular,3.0,4.0,1.4142135623730951,4.0,Moderate,1.7096078746673316
961,Taj Mahal,Uttar Pradesh,Historical,8.385107105120452,Nov-Feb,Year-round,Emerging,3.3333333333333335,3.0,1.5275252316519468,3.0,Budget,1.774376962984662
962,Goa Beaches,Goa,Beach,9.210850998967874,Nov-Mar,Year-round,Top Attraction,1.0,1.0,0.0,1.0,Premium,0.6355767071648872
963,Jaipur City,Rajasthan,City,8.81434371431127,Oct-Mar,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.2343871853109176
964,Kerala Backwaters,Kerala,Nature,8.86184135941464,Sep-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4265855240782441
965,Leh Ladakh,Jammu and Kashmir,Adventure,8.636537892208446,Apr-Jun,Year-round,Popular,3.0,1.0,0.0,1.0,Moderate,1.433853767844609
966,Taj Mahal,Uttar Pradesh,Historical,9.140527124056437,Nov-Feb,Year-round,Top Attraction,3.3333333333333335,3.0,1.5275252316519468,3.0,Premium,1.77664322304147
967,Goa Beaches,Goa,Beach,7.528727096669634,Nov-Mar,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6305303354579925
968,Jaipur City,Rajasthan,City,9.06097855232804,Oct-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4271829356569843
969,Kerala Backwaters,Kerala,Nature,9.409359526915562,Sep-Mar,Year-round,Top Attraction,3.0,4.0,1.8257418583505538,4.0,Premium,1.711059452310977
970,Leh Ladakh,Jammu and Kashmir,Adventure,9.01310124502825,Apr-Jun,Year-round,Popular,1.5,2.0,0.7071067811865476,2.0,Moderate,0.9566229903355178
971,Taj Mahal,Uttar Pradesh,Historical,8.372423129319028,Nov-Feb,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.2330614235559407
972,Goa Beaches,Goa,Beach,9.215187537133938,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.427645562611402
973,Jaipur City,Rajasthan,City,8.565934397421195,Oct-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4256978031922638
974,Kerala Backwaters,Kerala,Nature,7.686987873824284,Sep-Mar,Year-round,Hidden Gem,3.75,4.0,1.8929694486000912,4.0,Budget,2.005892337351703
975,Leh Ladakh,Jammu and Kashmir,Adventure,8.780722103503646,Apr-Jun,Year-round,Popular,1.6666666666666667,3.0,1.1547005383792517,3.0,Moderate,1.108897141313145
976,Taj Mahal,Uttar Pradesh,Historical,8.008536059147975,Nov-Feb,Year-round,Hidden Gem,1.0,1.0,0.0,1.0,Budget,0.6319697623454276
977,Goa Beaches,Goa,Beach,8.499576395856343,Nov-Mar,Year-round,Popular,3.0,3.0,0.0,3.0,Moderate,1.6413870375235364
978,Jaipur City,Rajasthan,City,8.519173371272599,Oct-Mar,Year-round,Popular,3.0,2.0,2.8284271247461903,2.0,Moderate,1.555141206714251
979,Kerala Backwaters,Kerala,Nature,9.08174574800675,Sep-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4272452372440203
980,Leh Ladakh,Jammu and Kashmir,Adventure,9.347621264963776,Apr-Jun,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4280428637948914
981,Taj Mahal,Uttar Pradesh,Historical,8.732673715422088,Nov-Feb,Year-round,Popular,3.5,0.0,,,Moderate,1.4261980211462664
982,Goa Beaches,Goa,Beach,8.841048136040031,Nov-Mar,Year-round,Popular,3.5,0.0,,,Moderate,1.4265231444081203
983,Jaipur City,Rajasthan,City,9.08021631984698,Oct-Mar,Year-round,Top Attraction,2.5,2.0,0.7071067811865476,2.0,Premium,1.3568243355599738
984,Kerala Backwaters,Kerala,Nature,7.748098699266505,Sep-Mar,Year-round,Hidden Gem,3.5,0.0,,,Budget,1.4232442960977996
985,Leh Ladakh,Jammu and Kashmir,Adventure,9.034655060888772,Apr-Jun,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4271039651826665
986,Taj Mahal,Uttar Pradesh,Historical,8.108715094313126,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.4243261452829394
987,Goa Beaches,Goa,Beach,9.499811031053753,Nov-Mar,Year-round,Top Attraction,3.5,0.0,,,Premium,1.4284994330931613
988,Jaipur City,Rajasthan,City,7.96234787124329,Oct-Mar,Year-round,Hidden Gem,2.5,2.0,2.1213203435596424,2.0,Budget,1.3534707302141629
989,Kerala Backwaters,Kerala,Nature,8.208087955185452,Sep-Mar,Year-round,Emerging,2.0,1.0,0.0,1.0,Budget,1.03256841803354
990,Leh Ladakh,Jammu and Kashmir,Adventure,8.117425964659915,Apr-Jun,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.2322964320619634
991,Taj Mahal,Uttar Pradesh,Historical,8.20738838115243,Nov-Feb,Year-round,Emerging,3.5,0.0,,,Budget,1.4246221651434574
992,Goa Beaches,Goa,Beach,8.114747172536235,Nov-Mar,Year-round,Emerging,1.0,1.0,0.0,1.0,Budget,0.6322883956855924
993,Jaipur City,Rajasthan,City,8.19515468129691,Oct-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4245854640438909
994,Kerala Backwaters,Kerala,Nature,8.165291117364324,Sep-Mar,Year-round,Emerging,3.5,0.0,,,Budget,1.4244958733520932
995,Leh Ladakh,Jammu and Kashmir,Adventure,7.74636736837115,Apr-Jun,Year-round,Hidden Gem,2.0,1.0,0.0,1.0,Budget,1.0311832562730971
996,Taj Mahal,Uttar Pradesh,Historical,8.13381819081494,Nov-Feb,Year-round,Emerging,5.0,1.0,0.0,1.0,Budget,2.2323456087404283
997,Goa Beaches,Goa,Beach,8.203518828553301,Nov-Mar,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.8325547106536435
998,Jaipur City,Rajasthan,City,8.308435430056575,Oct-Mar,Year-round,Emerging,4.0,1.0,0.0,1.0,Budget,1.8328694604581535
999,Kerala Backwaters,Kerala,Nature,8.961740523595862,Sep-Mar,Year-round,Popular,2.6666666666666665,3.0,1.1547005383792517,3.0,Moderate,1.5094401965734214
1000,Leh Ladakh,Jammu and Kashmir,Adventure,8.939036209396416,Apr-Jun,Year-round,Popular,5.0,1.0,0.0,1.0,Moderate,2.234761262796173
